# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Fri Aug 30 13:25:08 2024
#
# User preference: *
#
# COLUMN kepoi_name:     KOI Name
# COLUMN koi_disposition: Exoplanet Archive Disposition
# COLUMN koi_period:     Orbital Period [days]
# COLUMN koi_period_err1: Orbital Period Upper Unc. [days]
# COLUMN koi_period_err2: Orbital Period Lower Unc. [days]
# COLUMN koi_prad:       Planetary Radius [Earth radii]
# COLUMN koi_prad_err1:  Planetary Radius Upper Unc. [Earth radii]
# COLUMN koi_prad_err2:  Planetary Radius Lower Unc. [Earth radii]
# COLUMN koi_srad:       Stellar Radius [Solar radii]
# COLUMN koi_srad_err1:  Stellar Radius Upper Unc. [Solar radii]
# COLUMN koi_srad_err2:  Stellar Radius Lower Unc. [Solar radii]
#
loc_rowid,kepoi_name,koi_disposition,koi_period,koi_period_err1,koi_period_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_srad,koi_srad_err1,koi_srad_err2
6857,K05727.01,CANDIDATE,65.355888100,6.3660000e-04,-6.3660000e-04,2.61,2.000e-01,-2.100e-01,0.7640,0.0590,-0.0600
6858,K05728.01,FALSE POSITIVE,18.076678800,1.2720000e-04,-1.2720000e-04,19.47,0.000e+00,0.000e+00,1.0000,,
6859,K05729.01,FALSE POSITIVE,1.332555770,4.6070000e-05,-4.6070000e-05,0.97,1.300e-01,-1.100e-01,0.8810,0.1200,-0.0980
6860,K05730.01,FALSE POSITIVE,1.332592750,1.1230000e-05,-1.1230000e-05,0.97,3.000e-01,-1.000e-01,0.9670,0.3000,-0.1000
6861,K05731.01,FALSE POSITIVE,36.609273900,5.9910000e-04,-5.9910000e-04,52.42,1.015e+01,-1.241e+01,16.1140,3.1210,-3.8150
6862,K05732.01,CANDIDATE,39.399926000,1.1940000e-03,-1.1940000e-03,1.52,3.200e-01,-1.300e-01,0.7950,0.1700,-0.0680
6863,K05352.01,CANDIDATE,270.143024100,,,,,,,,
6864,K05353.01,FALSE POSITIVE,0.812592362,1.3850000e-06,-1.3850000e-06,25.84,7.590e+00,-5.530e+00,1.6400,0.4820,-0.3510
6865,K05354.01,FALSE POSITIVE,81.871309000,1.2480000e-03,-1.2480000e-03,1.12,6.300e-01,-1.200e-01,1.1150,0.6370,-0.1200
6866,K05355.01,FALSE POSITIVE,0.566805859,3.7050000e-06,-3.7050000e-06,1.25,4.200e-01,-2.700e-01,1.4940,0.4890,-0.3260
6867,K05356.01,FALSE POSITIVE,326.365951880,,,,,,,,
6868,K05357.01,FALSE POSITIVE,520.582690000,8.7850000e-03,-8.7850000e-03,1.94,9.600e-01,-1.700e-01,1.0330,0.5170,-0.0890
6869,K05358.01,CANDIDATE,126.586058000,3.6780000e-03,-3.6780000e-03,1.54,6.400e-01,-2.600e-01,1.2490,0.5220,-0.2090
6870,K05359.01,CANDIDATE,2.720019700,3.8900000e-04,-3.8900000e-04,1.53,1.400e-01,-1.500e-01,0.5270,0.0500,-0.0500
6871,K05479.01,CANDIDATE,18.347081000,2.4340000e-03,-2.4340000e-03,5.65,3.460e+00,-2.330e+00,1.7020,1.0440,-0.7030
6872,K05480.01,CANDIDATE,57.140035000,1.9510000e-03,-1.9510000e-03,5.78,2.770e+00,-1.640e+00,1.4600,0.7020,-0.4130
6873,K05481.01,FALSE POSITIVE,0.718643659,9.0000000e-08,-9.0000000e-08,50.85,1.470e+01,-6.320e+00,0.9340,0.2700,-0.1160
6874,K05482.01,CANDIDATE,31.707574649,,,2.96,9.000e-01,-2.800e-01,0.8650,0.2630,-0.0820
6875,K05483.01,FALSE POSITIVE,17.946328114,1.1880000e-06,-1.1880000e-06,66.65,3.627e+01,-3.627e+01,1.7220,0.9370,-0.9370
6876,K05484.01,FALSE POSITIVE,204.818268000,1.7880000e-03,-1.7880000e-03,5.18,1.980e+00,-2.890e+00,2.9300,1.1190,-1.6380
6877,K05485.01,CANDIDATE,9.358925400,1.5350000e-04,-1.5350000e-04,17.37,5.370e+00,-8.040e+00,4.5210,1.3960,-2.0940
6878,K05486.01,CANDIDATE,4.154722420,1.2190000e-05,-1.2190000e-05,23.47,2.690e+00,-8.100e+00,3.3590,0.3860,-1.1590
6879,K05606.01,FALSE POSITIVE,23.814905740,6.3960000e-05,-6.3960000e-05,63.10,4.086e+01,-4.087e+01,1.8900,1.2240,-1.2240
6880,K05607.01,FALSE POSITIVE,1.327451100,1.4130000e-05,-1.4130000e-05,0.66,4.000e-02,-7.000e-02,0.6100,0.0390,-0.0630
6881,K05608.01,CANDIDATE,87.565484000,2.4780000e-03,-2.4780000e-03,2.12,1.090e+00,-2.100e-01,1.0690,0.5500,-0.1080
6882,K05609.01,CANDIDATE,535.151500000,7.9560000e-03,-7.9560000e-03,2.70,1.500e+00,-9.200e-01,1.4230,0.7900,-0.4830
6883,K05610.01,CANDIDATE,495.404620000,7.0230000e-03,-7.0230000e-03,152.21,6.156e+01,-1.285e+01,1.0310,0.4170,-0.0870
6884,K05611.01,FALSE POSITIVE,209.238576000,3.7730000e-03,-3.7730000e-03,1.43,7.600e-01,-1.800e-01,1.1350,0.6040,-0.1430
6885,K05612.01,CANDIDATE,353.659270000,1.3690000e-02,-1.3690000e-02,2.58,7.500e-01,-1.800e-01,0.8200,0.2380,-0.0600
6886,K05613.01,CANDIDATE,346.417400000,2.0270000e-02,-2.0270000e-02,2.41,1.010e+00,-2.100e-01,0.9460,0.3940,-0.0840
6887,K05733.01,FALSE POSITIVE,1.166835206,7.7800000e-07,-7.7800000e-07,96.28,2.835e+01,-2.317e+01,2.1230,0.6250,-0.5110
6888,K05734.01,FALSE POSITIVE,230.705788830,,,,,,,,
6889,K05735.01,FALSE POSITIVE,4.994715970,4.4950000e-05,-4.4950000e-05,2.20,3.500e-01,-8.300e-01,2.8300,0.4580,-1.0680
6890,K05736.01,CANDIDATE,161.651504000,2.2340000e-03,-2.2340000e-03,2.22,3.500e-01,-4.000e-01,1.2890,0.2060,-0.2290
6891,K05737.01,CANDIDATE,376.242530000,1.3990000e-02,-1.3990000e-02,1.32,5.100e-01,-1.400e-01,0.9600,0.3740,-0.0990
6892,K05738.01,FALSE POSITIVE,27.659607786,5.8400000e-07,-5.8400000e-07,50.70,8.720e+00,-4.350e+00,0.7680,0.1320,-0.0660
6893,K05739.01,FALSE POSITIVE,476.727302000,7.0390000e-03,-7.0390000e-03,23.42,2.080e+00,-3.570e+00,7.4170,0.6590,-1.1300
6894,K05740.01,CANDIDATE,21.799751500,4.9670000e-04,-4.9670000e-04,1.01,3.600e-01,-9.000e-02,0.9640,0.3450,-0.0850
6895,K05360.01,CANDIDATE,54.595746000,5.8480000e-04,-5.8480000e-04,2.00,9.000e-01,-7.100e-01,1.6990,0.7560,-0.6090
6896,K05361.01,FALSE POSITIVE,22.049560400,1.4510000e-04,-1.4510000e-04,1.90,5.500e-01,-4.000e-01,1.5480,0.4510,-0.3280
6897,K05362.01,FALSE POSITIVE,150.700393920,,,,,,,,
6898,K05363.01,FALSE POSITIVE,44.484774630,,,,,,,,
6899,K05364.01,FALSE POSITIVE,93.645248100,,,,,,,,
6900,K05365.01,CANDIDATE,585.641180000,2.3110000e-02,-2.3110000e-02,2.20,9.100e-01,-1.800e-01,0.9010,0.3750,-0.0730
6901,K05366.01,FALSE POSITIVE,574.690290000,1.4240000e-02,-1.4240000e-02,1.26,4.800e-01,-1.100e-01,0.7640,0.2910,-0.0660
6902,K05367.01,CANDIDATE,502.982839160,,,,,,,,
6903,K05487.01,CANDIDATE,48.813012300,4.9670000e-04,-4.9670000e-04,2.95,1.550e+00,-3.100e-01,1.1100,0.5810,-0.1200
6904,K05488.01,FALSE POSITIVE,280.160495600,4.3680000e-04,-4.3680000e-04,19.25,3.540e+00,-1.520e+00,0.7990,0.1470,-0.0630
6905,K05489.01,FALSE POSITIVE,370.462620000,1.5020000e-02,-1.5020000e-02,2.03,1.100e+00,-2.100e-01,1.0800,0.5810,-0.1110
6906,K05490.01,FALSE POSITIVE,116.301793000,1.7980000e-03,-1.7980000e-03,2.18,8.300e-01,-1.700e-01,0.8420,0.3210,-0.0650
6907,K05491.01,FALSE POSITIVE,480.194160000,2.0430000e-02,-2.0430000e-02,1.79,6.600e-01,-1.600e-01,0.9230,0.3420,-0.0810
6908,K05492.01,FALSE POSITIVE,368.498280000,1.5060000e-02,-1.5060000e-02,1.86,4.800e-01,-1.900e-01,0.7830,0.2030,-0.0790
6909,K05493.01,FALSE POSITIVE,6.993576155,7.0300000e-06,-7.0300000e-06,101.15,1.870e+01,-3.473e+01,2.4670,0.4560,-0.8470
6910,K05494.01,FALSE POSITIVE,223.521317320,,,,,,,,
6911,K05614.01,FALSE POSITIVE,1.811461128,8.6000000e-08,-8.6000000e-08,373.77,9.486e+01,-1.763e+02,3.0340,0.7700,-1.4310
6912,K05615.01,FALSE POSITIVE,2.174915080,3.8980000e-06,-3.8980000e-06,193.73,5.850e+01,-4.784e+01,1.6360,0.4940,-0.4040
6913,K05616.01,CANDIDATE,441.619190000,1.9450000e-02,-1.9450000e-02,1.71,1.600e-01,-1.700e-01,0.5920,0.0540,-0.0600
6914,K05617.01,FALSE POSITIVE,24.500270200,2.9630000e-04,-2.9630000e-04,0.73,8.000e-02,-5.000e-02,0.5970,0.0620,-0.0420
6915,K05618.01,CANDIDATE,318.490780000,1.0530000e-02,-1.0530000e-02,3.01,1.510e+00,-6.000e-01,1.1760,0.5920,-0.2350
6916,K05619.01,FALSE POSITIVE,2.164026610,,,,,,,,
6917,K05620.01,FALSE POSITIVE,392.892756320,,,,,,,,
6918,K05621.01,FALSE POSITIVE,114.734287000,2.8410000e-03,-2.8410000e-03,1.10,2.470e+00,-1.100e-01,0.7100,1.5920,-0.0700
6919,K05741.01,CANDIDATE,362.061900000,1.7880000e-02,-1.7880000e-02,2.12,4.200e-01,-1.500e-01,0.6980,0.1370,-0.0480
6920,K05742.01,FALSE POSITIVE,1.340649911,2.9060000e-06,-2.9060000e-06,127.25,3.530e+01,-2.884e+01,1.2220,0.3390,-0.2770
6921,K05743.01,FALSE POSITIVE,30.695376380,4.1050000e-05,-4.1050000e-05,19.39,6.370e+00,-2.740e+00,1.1920,0.3920,-0.1680
6922,K05744.01,FALSE POSITIVE,30.695331130,6.6700000e-07,-6.6700000e-07,69.40,1.366e+01,-1.673e+01,1.2860,0.2530,-0.3100
6923,K05745.01,CANDIDATE,11.374442708,1.2370000e-06,-1.2370000e-06,22.86,3.450e+00,-2.010e+00,0.8080,0.1220,-0.0710
6924,K05746.01,FALSE POSITIVE,49.873958000,1.0820000e-03,-1.0820000e-03,1.50,1.800e-01,-1.300e-01,0.6290,0.0760,-0.0520
6925,K05747.01,CANDIDATE,411.447056000,5.6580000e-03,-5.6580000e-03,2.86,1.450e+00,-8.400e-01,1.6720,0.8470,-0.4950
6926,K05748.01,CANDIDATE,29.937114300,5.1100000e-04,-5.1100000e-04,1.19,6.000e-02,-1.000e-01,0.8660,0.0440,-0.0750
6927,K05368.01,FALSE POSITIVE,114.250414940,,,,,,,,
6928,K05369.01,CANDIDATE,651.358046000,6.4440000e-03,-6.4440000e-03,14.58,9.100e-01,-3.720e+00,6.2610,0.3940,-1.5950
6929,K05370.01,FALSE POSITIVE,407.976230000,1.8310000e-02,-1.8310000e-02,4.63,1.100e+00,-1.440e+00,2.9680,0.7050,-0.9240
6930,K05371.01,CANDIDATE,33.303788100,5.7820000e-04,-5.7820000e-04,1.14,1.400e-01,-7.000e-02,0.7130,0.0910,-0.0420
6931,K05372.01,CANDIDATE,212.603980000,1.4550000e-02,-1.4550000e-02,1.64,7.100e-01,-2.900e-01,1.2070,0.5210,-0.2180
6932,K05373.01,CANDIDATE,50.550788000,1.5140000e-03,-1.5140000e-03,5.00,2.460e+00,-1.540e+00,3.8590,1.8920,-1.1890
6933,K05374.01,FALSE POSITIVE,239.255789750,,,,,,,,
6934,K05375.01,CANDIDATE,285.374561000,3.4980000e-03,-3.4980000e-03,5.94,3.640e+00,-4.460e+00,2.7560,1.6910,-2.0670
6935,K05495.01,FALSE POSITIVE,6.279888981,6.6050000e-06,-6.6050000e-06,196.78,5.636e+01,-1.047e+02,6.2220,1.7820,-3.3100
6936,K05496.01,FALSE POSITIVE,37.476957170,,,,,,,,
6937,K05497.01,CANDIDATE,93.359737000,1.7960000e-03,-1.7960000e-03,1.05,4.900e-01,-2.900e-01,1.6730,0.7800,-0.4530
6938,K05498.01,FALSE POSITIVE,519.802218670,9.3680000e-05,-9.3680000e-05,40.88,6.950e+00,-6.310e+00,1.0300,0.1750,-0.1590
6939,K05499.01,CANDIDATE,122.584810000,1.1870000e-02,-1.1870000e-02,1.19,1.500e-01,-1.100e-01,0.6690,0.0870,-0.0610
6940,K05500.01,CANDIDATE,84.934357000,3.3090000e-03,-3.3090000e-03,1.60,7.300e-01,-4.000e-01,1.3950,0.6370,-0.3510
6941,K05501.01,FALSE POSITIVE,48.920056300,5.9080000e-04,-5.9080000e-04,1.71,1.100e+00,-2.200e-01,0.8990,0.5800,-0.1170
6942,K05502.01,CANDIDATE,421.981940000,1.6390000e-02,-1.6390000e-02,2.02,1.200e+00,-4.200e-01,1.5150,0.9050,-0.3140
6943,K05622.01,CONFIRMED,469.613090000,1.4300000e-02,-1.4300000e-02,3.24,6.400e-01,-2.800e-01,0.7630,0.1520,-0.0650
6944,K05623.01,FALSE POSITIVE,583.736320000,5.0400000e-02,-5.0400000e-02,2.65,4.600e-01,-5.100e-01,1.4420,0.2530,-0.2780
6945,K05624.01,FALSE POSITIVE,502.658000000,3.8680000e-02,-3.8680000e-02,0.69,9.000e-02,-7.000e-02,0.4730,0.0600,-0.0500
6946,K05625.01,CANDIDATE,116.454312000,1.7750000e-03,-1.7750000e-03,3.33,3.700e-01,-3.800e-01,0.7360,0.0830,-0.0830
6947,K05626.01,CANDIDATE,397.499229000,3.1570000e-03,-3.1570000e-03,6.57,3.900e+00,-9.100e-01,1.2310,0.7300,-0.1700
6948,K05627.01,FALSE POSITIVE,243.954706000,8.9130000e-03,-8.9130000e-03,1.35,5.400e-01,-1.000e-01,0.7940,0.3210,-0.0590
6949,K05628.01,CANDIDATE,24.909302700,3.1960000e-04,-3.1960000e-04,1.32,1.400e-01,-9.000e-02,0.6850,0.0740,-0.0490
6950,K05629.01,CANDIDATE,192.138741000,4.9490000e-03,-4.9490000e-03,1.93,9.600e-01,-5.600e-01,1.5690,0.7790,-0.4570
6951,K05749.01,CANDIDATE,281.953320000,4.6730000e-03,-4.6730000e-03,2.31,3.200e-01,-1.700e-01,0.6920,0.0930,-0.0530
6952,K05750.01,FALSE POSITIVE,12.713689090,9.9300000e-05,-9.9300000e-05,1.09,2.700e-01,-9.000e-02,0.7820,0.1950,-0.0650
6953,K05751.01,FALSE POSITIVE,25.263638050,,,,,,,,
6954,K05752.01,FALSE POSITIVE,1.391716834,9.1500000e-06,-9.1500000e-06,36.19,9.360e+00,-1.110e+00,59.6840,15.4540,-1.8180
6955,K05753.01,FALSE POSITIVE,70.516233809,2.3170000e-06,-2.3170000e-06,52.74,9.690e+00,-5.680e+00,0.7890,0.1450,-0.0850
6956,K05754.01,FALSE POSITIVE,2.645596805,1.3480000e-06,-1.3480000e-06,167.05,2.526e+01,-4.693e+01,5.4430,0.8230,-1.5290
6957,K05755.01,CANDIDATE,388.671550000,1.2030000e-02,-1.2030000e-02,1.49,3.300e-01,-1.200e-01,0.7880,0.1770,-0.0610
6958,K05756.01,FALSE POSITIVE,105.632729700,,,,,,,,
6959,K05376.01,FALSE POSITIVE,274.553579000,6.7400000e-03,-6.7400000e-03,1.66,6.900e-01,-2.300e-01,1.1180,0.4640,-0.1590
6960,K05377.01,FALSE POSITIVE,251.023040110,,,,,,,,
6961,K05378.01,FALSE POSITIVE,1.807742530,5.6050000e-05,-5.6050000e-05,5.29,3.930e+00,-3.060e+00,1.7790,1.3230,-1.0290
6962,K05379.01,CANDIDATE,520.655224000,9.6470000e-03,-9.6470000e-03,7.58,3.460e+00,-2.570e+00,4.3130,1.9680,-1.4620
6963,K05380.01,CANDIDATE,369.933550000,2.9250000e-02,-2.9250000e-02,3.24,1.560e+00,-3.100e-01,1.0240,0.4930,-0.0980
6964,K05381.01,FALSE POSITIVE,28.736976600,3.0700000e-04,-3.0700000e-04,1.95,8.600e-01,-1.600e-01,0.8540,0.3780,-0.0700
6965,K05382.01,FALSE POSITIVE,2.456490610,1.3660000e-05,-1.3660000e-05,14.14,4.040e+00,-4.500e-01,8.5310,2.4330,-0.2700
6966,K05383.01,FALSE POSITIVE,98.517831980,,,,,,,,
6967,K05503.01,FALSE POSITIVE,457.513348000,9.1040000e-03,-9.1040000e-03,25.18,1.460e+00,-6.500e+00,7.8210,0.4510,-2.0200
6968,K05504.01,FALSE POSITIVE,224.025899240,,,,,,,,
6969,K05505.01,FALSE POSITIVE,323.771530000,2.6590000e-02,-2.6590000e-02,1.44,2.700e-01,-1.100e-01,0.7840,0.1470,-0.0570
6970,K05506.01,CANDIDATE,641.602040000,2.0380000e-02,-2.0380000e-02,1.61,8.000e-01,-1.400e-01,1.0310,0.5110,-0.0890
6971,K05507.01,FALSE POSITIVE,40.038961300,4.1440000e-04,-4.1440000e-04,0.95,4.100e-01,-1.200e-01,0.9030,0.3820,-0.1180
6972,K05508.01,FALSE POSITIVE,22.571972634,2.5220000e-06,-2.5220000e-06,46.14,1.081e+01,-7.200e+00,0.8710,0.2040,-0.1360
6973,K05509.01,CANDIDATE,28.406342000,1.0380000e-03,-1.0380000e-03,1.41,5.500e-01,-1.500e-01,0.9360,0.3680,-0.0980
6974,K05510.01,FALSE POSITIVE,1.018861199,2.6460000e-06,-2.6460000e-06,93.47,2.426e+01,-3.639e+01,1.6720,0.4340,-0.6510
6975,K05630.01,FALSE POSITIVE,80.519237000,1.6400000e-03,-1.6400000e-03,1.08,6.200e-01,-1.300e-01,1.1190,0.6420,-0.1320
6976,K05631.01,FALSE POSITIVE,149.356804000,5.7840000e-03,-5.7840000e-03,2.92,8.400e-01,-1.250e+00,2.2030,0.6390,-0.9430
6977,K05632.01,CANDIDATE,264.466625000,1.5700000e-03,-1.5700000e-03,2.61,5.700e-01,-3.100e-01,1.2360,0.2710,-0.1460
6978,K05633.01,CANDIDATE,151.778840000,2.2910000e-03,-2.2910000e-03,4.35,1.100e+00,-2.090e+00,3.1340,0.7940,-1.5060
6979,K05634.01,FALSE POSITIVE,50.477590520,,,,,,,,
6980,K05635.01,CANDIDATE,113.993156000,2.6360000e-03,-2.6360000e-03,2.23,8.200e-01,-5.800e-01,2.4960,0.9190,-0.6470
6981,K05636.01,FALSE POSITIVE,2.791239540,1.2660000e-05,-1.2660000e-05,2.22,6.800e-01,-6.100e-01,1.6680,0.5080,-0.4570
6982,K05637.01,FALSE POSITIVE,223.317692150,,,,,,,,
6983,K05757.01,FALSE POSITIVE,44.637111000,1.2680000e-03,-1.2680000e-03,1.28,1.900e-01,-1.500e-01,0.7800,0.1140,-0.0930
6984,K05758.01,CANDIDATE,102.493119000,1.3220000e-03,-1.3220000e-03,2.70,4.500e-01,-1.900e-01,0.7910,0.1320,-0.0550
6985,K05759.01,CANDIDATE,284.942127840,,,,,,,,
6986,K05760.01,FALSE POSITIVE,365.620697000,2.9170000e-03,-2.9170000e-03,12.75,3.290e+00,-1.290e+00,0.7680,0.1980,-0.0780
6987,K05761.01,CANDIDATE,6.132927330,3.6090000e-05,-3.6090000e-05,1.56,2.000e-01,-4.800e-01,2.0340,0.2640,-0.6160
6988,K05762.01,CANDIDATE,12.630631290,8.9280000e-05,-8.9280000e-05,1.37,2.800e-01,-1.200e-01,0.7980,0.1610,-0.0690
6989,K05763.01,FALSE POSITIVE,191.272501000,5.3060000e-03,-5.3060000e-03,1.59,6.600e-01,-2.100e-01,0.9180,0.3790,-0.1220
6990,K05764.01,CANDIDATE,286.022660000,1.6650000e-02,-1.6650000e-02,2.03,1.600e-01,-2.000e-01,0.6370,0.0490,-0.0640
6991,K05384.01,CANDIDATE,7.954457790,3.4960000e-05,-3.4960000e-05,9.50,3.000e+00,-1.620e+00,1.1960,0.3780,-0.2040
6992,K05385.01,CANDIDATE,331.709180000,2.8250000e-02,-2.8250000e-02,6815.75,2.159e+03,-5.249e+02,0.8050,0.2550,-0.0620
6993,K05386.01,FALSE POSITIVE,575.420020000,2.9300000e-02,-2.9300000e-02,1.91,7.100e-01,-2.300e-01,0.9490,0.3560,-0.1110
6994,K05387.01,CANDIDATE,297.782820000,1.4450000e-02,-1.4450000e-02,1.17,9.000e-02,-1.400e-01,0.5900,0.0490,-0.0720
6995,K05388.01,CANDIDATE,137.396194000,6.1330000e-03,-6.1330000e-03,3.38,1.000e+00,-2.160e+00,2.6550,0.7830,-1.6970
6996,K05389.01,CANDIDATE,365.739893000,6.5290000e-03,-6.5290000e-03,1.73,9.100e-01,-2.500e-01,0.9530,0.5010,-0.1390
6997,K05390.01,CANDIDATE,104.198102000,1.1400000e-03,-1.1400000e-03,5.13,3.280e+00,-3.400e+00,2.0240,1.2970,-1.3410
6998,K05391.01,FALSE POSITIVE,368.727150000,1.9320000e-02,-1.9320000e-02,1.55,4.500e-01,-1.300e-01,0.7490,0.2170,-0.0640
6999,K05511.01,CANDIDATE,74.833577000,3.0130000e-03,-3.0130000e-03,1.68,6.900e-01,-6.400e-01,1.8070,0.7390,-0.6920
7000,K05512.01,CANDIDATE,8.585287200,1.0410000e-04,-1.0410000e-04,3.02,7.400e-01,-2.500e-01,0.8180,0.2000,-0.0670
7001,K05513.01,FALSE POSITIVE,100.303613000,1.6720000e-04,-1.6720000e-04,78.77,2.433e+01,-1.220e+01,1.0460,0.3230,-0.1620
7002,K05514.01,CANDIDATE,102.100752000,2.5420000e-03,-2.5420000e-03,2.63,1.170e+00,-8.900e-01,1.8300,0.8200,-0.6190
7003,K05515.01,CANDIDATE,6.263491873,7.3200000e-06,-7.3200000e-06,6.46,1.780e+00,-1.460e+00,1.1940,0.3300,-0.2700
7004,K05516.01,FALSE POSITIVE,0.836200250,4.9150000e-06,-4.9150000e-06,65.64,0.000e+00,0.000e+00,1.0000,,
7005,K05517.01,CANDIDATE,335.431430000,2.4620000e-02,-2.4620000e-02,7.12,3.010e+00,-2.770e+00,4.7210,1.9930,-1.8390
7006,K05518.01,CANDIDATE,558.218860000,1.1640000e-02,-1.1640000e-02,3.10,6.600e-01,-2.400e-01,0.7940,0.1690,-0.0610
7007,K05638.01,CANDIDATE,290.020020000,2.0260000e-02,-2.0260000e-02,1.56,8.100e-01,-1.800e-01,1.1480,0.5990,-0.1350
7008,K05639.01,CANDIDATE,279.219570000,1.7560000e-02,-1.7560000e-02,4.92,2.690e+00,-1.360e+00,2.6040,1.4240,-0.7220
7009,K05640.01,CANDIDATE,348.665961000,6.5180000e-03,-6.5180000e-03,9.56,1.030e+00,-1.480e+00,4.8900,0.5290,-0.7570
7010,K05641.01,FALSE POSITIVE,616.341320000,1.5310000e-02,-1.5310000e-02,2.11,1.700e-01,-2.600e-01,0.5880,0.0490,-0.0700
7011,K05642.01,CANDIDATE,222.280560000,4.8310000e-03,-4.8310000e-03,2.56,1.500e+00,-6.100e-01,1.5310,0.9000,-0.3650
7012,K05643.01,CANDIDATE,570.018860000,1.4420000e-02,-1.4420000e-02,1.62,4.400e-01,-1.200e-01,0.7900,0.2150,-0.0600
7013,K05644.01,CANDIDATE,378.931391060,,,,,,,,
7014,K05645.01,CANDIDATE,580.853267880,,,,,,,,
7015,K05765.01,FALSE POSITIVE,390.408320000,1.8430000e-02,-1.8430000e-02,0.63,1.400e-01,-1.100e-01,0.4000,0.0900,-0.0700
7016,K05766.01,FALSE POSITIVE,191.528018000,3.3800000e-03,-3.3800000e-03,1.32,5.000e-01,-1.500e-01,1.0090,0.3760,-0.1180
7017,K05767.01,FALSE POSITIVE,386.599460000,1.2550000e-02,-1.2550000e-02,1.89,7.000e-01,-1.900e-01,0.9630,0.3540,-0.0970
7018,K05768.01,FALSE POSITIVE,15.403276500,2.5510000e-04,-2.5510000e-04,1.32,1.700e-01,-1.500e-01,0.7990,0.1020,-0.0910
7019,K05769.01,CANDIDATE,7.580628930,7.7090000e-05,-7.7090000e-05,0.97,1.500e-01,-8.000e-02,1.0410,0.1640,-0.0820
7020,K05770.01,FALSE POSITIVE,61.001109500,8.6990000e-04,-8.6990000e-04,2.55,1.390e+00,-3.200e-01,1.1710,0.6390,-0.1470
7021,K05771.01,FALSE POSITIVE,198.232389000,2.7920000e-03,-2.7920000e-03,2.28,1.290e+00,-2.500e-01,1.1130,0.6270,-0.1210
7022,K05392.01,FALSE POSITIVE,0.660627150,1.3560000e-05,-1.3560000e-05,26.13,8.480e+00,-2.820e+00,1.0750,0.3490,-0.1160
7023,K05393.01,CANDIDATE,248.421771000,5.0930000e-03,-5.0930000e-03,18.92,2.540e+00,-3.530e+00,6.4280,0.8630,-1.1980
7024,K05394.01,FALSE POSITIVE,456.573400000,1.1740000e-02,-1.1740000e-02,7.88,1.370e+00,-4.900e-01,4.0420,0.7010,-0.2550
7025,K05395.01,FALSE POSITIVE,601.137970000,4.0550000e-02,-4.0550000e-02,1.81,4.600e-01,-5.600e-01,1.3880,0.3530,-0.4310
7026,K05396.01,FALSE POSITIVE,344.062480000,2.8430000e-02,-2.8430000e-02,5.26,8.800e-01,-2.650e+00,3.6970,0.6200,-1.8600
7027,K05397.01,FALSE POSITIVE,39.943447310,,,,,,,,
7028,K05398.01,CANDIDATE,551.223960000,1.8280000e-02,-1.8280000e-02,2.10,8.900e-01,-1.400e-01,0.8870,0.3730,-0.0600
7029,K05399.01,FALSE POSITIVE,466.908240000,1.1940000e-02,-1.1940000e-02,2.19,1.130e+00,-2.600e-01,0.8670,0.4480,-0.1030
7030,K05519.01,FALSE POSITIVE,361.309910000,1.2090000e-02,-1.2090000e-02,7.07,3.660e+00,-2.440e+00,4.4190,2.2840,-1.5270
7031,K05520.01,FALSE POSITIVE,199.442413400,2.0460000e-04,-2.0460000e-04,56.11,2.115e+01,-1.017e+01,1.1700,0.4410,-0.2120
7032,K05521.01,FALSE POSITIVE,31.591158760,3.1750000e-05,-3.1750000e-05,72.91,3.869e+01,-4.731e+01,2.2950,1.2180,-1.4890
7033,K05522.01,FALSE POSITIVE,356.991350000,1.5240000e-02,-1.5240000e-02,2.47,9.700e-01,-2.500e-01,0.9130,0.3560,-0.0940
7034,K05523.01,FALSE POSITIVE,96.120478000,1.2300000e-03,-1.2300000e-03,2.08,6.900e-01,-4.300e-01,1.1860,0.3900,-0.2450
7035,K05524.01,FALSE POSITIVE,9.636476720,9.4020000e-05,-9.4020000e-05,2.02,3.300e-01,-5.000e-01,3.0070,0.4960,-0.7440
7036,K05525.01,FALSE POSITIVE,45.680876000,1.0080000e-03,-1.0080000e-03,14.50,2.120e+00,-6.700e-01,7.9170,1.1580,-0.3640
7037,K05526.01,FALSE POSITIVE,43.169798000,1.0840000e-03,-1.0840000e-03,1.47,5.800e-01,-3.600e-01,1.2920,0.5060,-0.3140
7038,K05897.01,CANDIDATE,395.943270000,2.7070000e-02,-2.7070000e-02,2.53,2.400e-01,-2.000e-01,0.6780,0.0650,-0.0530
7039,K05898.01,CANDIDATE,76.379240000,1.0230000e-03,-1.0230000e-03,1.73,9.800e-01,-2.500e-01,0.9360,0.5330,-0.1350
7040,K05899.01,CANDIDATE,58.669218000,1.0770000e-03,-1.0770000e-03,1.28,4.700e-01,-1.400e-01,0.9860,0.3600,-0.1070
7041,K05900.01,CANDIDATE,355.847310000,2.0860000e-02,-2.0860000e-02,1.68,1.040e+00,-3.200e-01,1.4930,0.9190,-0.2880
7042,K05901.01,CANDIDATE,61.611129000,1.3720000e-03,-1.3720000e-03,1.29,2.600e-01,-2.200e-01,1.3860,0.2880,-0.2350
